6.3977,2.71744,4.67114,1.57408,1
6.5331,3.24133,5.08422,2.00346,2
5.5,2.5,4,1.3,1
7.62684,3.11328,6.60146,2.04761,2
5.85231,3.22929,4.81786,1.73862,1
5.5,2.4,3.7,1,1
4.78548,3.40308,1.7936,0.213905,0
7.66677,3.06002,6.58431,2.05077,2
6.93905,3.14541,4.76633,1.45958,1
5.45635,2.52531,4.01259,1.3276,1
6.5932,3.10559,4.34827,1.41996,1
6.34914,2.61686,5.35943,1.85106,2
5.74535,2.69657,5.12228,1.91475,2
7.63553,3.76617,6.72799,2.16388,2
7.92158,3.85145,6.45011,2.04955,2
5,2,3.5,1,1
6.34534,3.25509,5.30731,2.29328,2
5.37501,3.95643,1.27759,0.365625,0
5.1,3.5,1.4,0.2,0
5.31688,4.00602,1.53243,0.107854,0
5.80142,4.08442,1.11885,0.212755,0
7.72479,2.74071,6.69845,1.96157,2
6.3,2.3,4.4,1.3,1
7.2,3,5.8,1.6,2
6.43299,3.11552,5.20638,1.96235,2
6.23748,2.22404,4.50077,1.47368,1
6.49031,3.08578,5.78593,2.16928,2
5.9243,2.74282,5.02926,1.59753,1
4.4,2.9,1.4,0.2,0
6.35542,3.16837,5.97501,2.46255,2
5.28755,3.50073,1.47673,0.174922,0
5.62866,2.44092,3.82094,1.21296,1
4.3444,2.93455,1.39364,0.161121,0
5.56745,2.96498,4.56945,1.47948,1
5.97035,3.36613,4.55047,1.63746,1
7.96513,3.70851,6.3674,1.94755,2
6.7,3.3,5.7,2.1,2
5.76298,2.63341,4.07424,1.05479,1
6,3.4,4.5,1.6,1
6.64006,3.02563,4.64342,1.51666,1
5.87911,2.78296,3.87916,1.2365,1
4.8,3.4,1.6,0.2,0
6.68939,3.26637,5.69686,2.04578,2
7.16032,3.01696,5.87543,1.58647,2
5.04535,3.55413,1.40895,0.38857,0
6.32589,3.37411,5.55926,2.41968,2
4.83265,3.41311,1.71427,0.130936,0
4.98212,1.98405,3.44837,0.967118,1
4.9,3.1,1.5,0.2,0
6.2451,2.71784,4.82923,1.812,2
7.71568,2.6106,6.97806,2.26321,2
6.3,2.8,5.1,1.5,2
7.36963,2.88681,6.40082,1.76129,2
5.40833,3.92541,1.59793,0.49951,0
6.29252,2.19028,4.4533,1.57387,1
5.40506,3.89661,1.69837,0.373232,0
7.75491,2.61648,6.92853,2.41992,2
6.9,3.1,5.4,2.1,2
4.80287,3.4805,1.66138,0.147913,0
4.79694,3.18247,1.60984,0.126628,0
4.79482,2.89313,1.40429,0.139145,0
7.13988,3.62582,6.15667,2.5135,2
6.7336,3.11458,4.67601,1.52133,1
5.54742,3.07774,4.08712,1.35197,1
5.90826,2.77414,5.10597,2.48344,2
6.5,3,5.5,1.8,2
5.54887,2.38637,3.83614,1.1256,1
5.90213,2.97012,4.8054,1.76661,2
7.70593,3.11838,6.10792,2.27475,2
5.27249,2.57962,3.90372,1.37034,1
5.1107,3.46542,1.3608,0.268014,0
5.48241,2.27702,3.99041,1.28846,1
6.3,2.9,5.6,1.8,2
5.09394,3.57945,1.4781,0.146223,0
5.50648,4.21009,1.40841,0.187047,0
6.92765,3.16122,5.75198,2.28076,2
4.83577,2.99668,1.31562,0.223726,0
7.10349,3.01482,5.91788,2.11984,2
7.26898,2.91578,6.27666,1.80918,2
5.0479,3.24663,1.17861,0.257874,0
6.05579,2.14637,3.92398,1.0306,1
6.18771,2.83191,3.96927,1.33624,1
6.71807,2.95814,5.43827,2.10002,2
5.56049,2.50245,3.99906,1.26185,1
7.17296,3.62971,6.09611,2.47035,2
7.6923,2.8791,6.66305,1.88902,2
5.5,3.5,1.3,0.2,0
6.63993,3.1026,4.63292,1.51865,1
4.90771,3.0472,1.52967,0.0582121,0
4.73055,3.15481,1.64732,0.224657,0
5.87865,2.93509,4.18645,1.49864,1
6.49608,3.19861,5.07652,2.05087,2
5.1,3.7,1.5,0.4,0
6.39122,2.78909,5.22077,1.91243,2
6,2.2,5,1.5,2
6.38115,2.72021,5.56745,2.2421,2
7.2,3.6,6.1,2.5,2
4.64731,3.13218,1.58976,0.269093,0
7.49253,2.83911,6.11673,1.92265,2
5.45646,3.71205,1.52942,0.27912,0
5.7473,3.79391,1.71491,0.193147,0
5.083,3.4867,1.34072,0.283012,0
5.01368,2.96103,1.57265,0.173657,0
4.60478,3.61698,1.03475,0.110788,0
7.4,2.8,6.1,1.9,2
5.45557,3.86801,1.79286,0.416201,0
6.54712,2.66249,4.46275,1.52433,1
6.66189,2.87978,4.71263,1.3769,1
6.10012,2.75963,3.92907,1.30789,1
5.09669,2.59968,3.8904,1.3662,1
6.27973,3.34554,5.96938,2.5328,2
5.54654,2.92628,3.52531,1.29904,1
7.21617,2.87654,6.34019,1.78354,2
5.46042,2.41364,3.80864,1.03998,1
7.24064,2.98786,5.71763,1.57351,2
5.28852,3.54692,1.46588,0.230762,0
5.10542,3.37388,1.38999,0.216387,0
5.08317,3.85517,1.53863,0.319512,0
6.73449,3.02462,4.98584,1.65619,1
6.43698,3.07348,5.45697,1.79964,2
5.47722,3.94623,1.30502,0.405832,0
7.90057,3.81094,6.38955,1.97384,2
5.76248,4.38164,1.52068,0.386118,0
6.57455,2.92924,4.61038,1.23787,1
5.51342,3.48616,1.26258,0.133434,0
4.94696,3.52634,1.37141,0.117802,0
5.43285,2.4234,3.84593,1.05294,1
4.87477,2.97014,1.59023,0.242097,0
7.75103,3.04532,6.08893,2.25113,2
4.98604,2.01469,3.54684,0.937362,1
5.5579,3.49801,1.25292,0.167085,0
5.44739,3.0869,4.55871,1.52662,1
7.2,3.2,6,1.8,2
6.43431,3.19117,5.28862,2.26277,2
4.9,2.5,4.5,1.7,2
5.79991,2.58891,3.85557,1.10625,1
5.78659,2.62954,3.81813,1.23958,1
4.89147,3.12636,1.55309,0.258169,0
5.12374,3.45735,1.43809,0.253635,0
6.63193,2.80099,4.64662,1.35928,1
4.97767,2.50652,3.36893,1.07151,1
6.5,3.2,5.1,2,2
